Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Casting Director,IMDb_id,TMDB_ID,Budget,Revenue,Movie_Success,movie_embed_0,movie_embed_1,movie_embed_2,movie_embed_3,movie_embed_4,movie_embed_5,movie_embed_6,movie_embed_7,movie_embed_8,movie_embed_9,movie_embed_10,movie_embed_11,movie_embed_12,movie_embed_13,movie_embed_14,movie_embed_15,movie_embed_16,movie_embed_17,movie_embed_18,movie_embed_19,movie_embed_20,movie_embed_21,movie_embed_22,movie_embed_23,movie_embed_24,movie_embed_25,movie_embed_26,movie_embed_27,movie_embed_28,movie_embed_29,movie_embed_30,movie_embed_31,movie_embed_32,movie_embed_33,movie_embed_34,movie_embed_35,movie_embed_36,movie_embed_37,movie_embed_38,movie_embed_39,movie_embed_40,movie_embed_41,movie_embed_42,movie_embed_43,movie_embed_44,movie_embed_45,movie_embed_46,movie_embed_47,movie_embed_48,movie_embed_49,movie_embed_50,movie_embed_51,movie_embed_52,movie_embed_53,movie_embed_54,movie_embed_55,movie_embed_56,movie_embed_57,movie_embed_58,movie_embed_59,movie_embed_60,movie_embed_61,movie_embed_62,movie_embed_63,movie_embed_64,movie_embed_65,movie_embed_66,movie_embed_67,movie_embed_68,movie_embed_69,movie_embed_70,movie_embed_71,movie_embed_72,movie_embed_73,movie_embed_74,movie_embed_75,movie_embed_76,movie_embed_77,movie_embed_78,movie_embed_79
"https://m.media-amazon.com/images/M/MV5BMDFkYTc0MGEtZmNhMC00ZDIzLWFmNTEtODM1ZmRlYWMwMWFmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Shawshank Redemption,1994,A,142 min,Drama,9.3,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",80.0,Frank Darabont,Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,2343110,"28,341,469",Deborah Aquila,111161.0,278.0,25000000,28341469,Successful,0.5520001016666667,-0.9361806033333333,-0.11354511300000002,-0.21407395833333331,-0.41359013166666664,0.019268918333333333,0.14858086166666665,-0.028147485000000003,-0.7635523900000001,0.24712593333333333,-0.35573289,-0.17009443800000001,-0.2894652133333333,0.25701813833333337,0.591549965,0.258356115,-0.2098018625,-0.27859004400000004,0.290719585,0.250974895,0.47891353000000003,-0.162979005,0.295405425,-0.40417323,-0.27084975833333336,-0.10355010600000002,0.08554933100000002,0.18454702933333333,-0.21276305666666664,-0.3395972721666667,0.20033253233333329,0.34179393666666663,-0.066536665,-0.3703272266666667,0.440093315,0.061473731499999996,0.14203938133333335,-0.37991733166666664,-0.1595498131666667,-0.27038478213333333,-0.044434520449999994,0.28303811700000003,-0.6804959766666667,0.30068640333333335,-0.22804869666666663,0.12693081916666668,-0.1478394175,0.012633895000000006,-0.08363814066666668,1.1220433333333333,-0.08056077199999999,0.5516120383333333,0.5296419,-0.20243563933333333,-0.5593350316666666,0.160915375,-0.12364601833333332,-0.2591058585,0.4601359633333333,-0.4555087866666667,0.51567744,-0.3596803216666667,0.12548547633333332,-0.14807446666666668,0.12689730833333332,-0.4115088683333334,-0.16243733183333334,0.22429364666666662,-0.03370498519999999,0.260508555,-0.010625233333333326,-0.38919334666666666,-0.085752335,-0.12584128833333333,0.14436936716666668,0.3257371783333334,-0.274599655,-0.6195106383333333,-0.25073051916666667,-0.6839371233333332
"https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR1,0,67,98_AL_.jpg",The Godfather,1972,A,175 min,"Crime, Drama",9.2,An organized crime dynasty's aging patriarch transfers control of his clandestine empire to his reluctant son.,100.0,Francis Ford Coppola,Marlon Brando,Al Pacino,James Caan,Diane Keaton,1620367,"134,966,411",Louis DiGiaimo,68646.0,238.0,6000000,245066411,Successful,-0.059248975,-0.11661951999999998,0.24248459583333334,0.41682589499999995,0.22156176100000002,-0.13628995166666666,-0.20856693,-0.8293302666666668,-0.25565093283333334,0.5480361,0.2833443566666667,-0.19934953833333335,-0.41577187500000007,0.248090669,-0.11228621666666666,0.29609533633333335,-0.3473135983333333,-0.4896122473333333,-0.026787981041666662,-0.22748827173333333,0.25075887316666673,0.20754580216666665,0.8130387083333334,-0.528238425,0.146012695,-0.10189212666666665,-0.36956732666666664,0.019489364333333332,-0.26162948376666667,0.06967850933333332,0.4244231541666667,-0.21983803533333335,0.19867402833333334,0.189709062,-0.2989733048333333,0.77809965,0.1423573233333333,-0.24325221166666666,-0.15685520533333333,-0.38838243166666664,-0.6475523366666666,0.12096543208333332,-0.4843023866666667,-0.036610358333333336,0.11749426976666667,-0.14011790483333336,-0.278578235,0.42821486833333333,0.13555278408333335,0.5024137583333333,0.13427034483333333,-0.164299575,0.06506076266666666,-0.2088888652666667,-0.03634500233333333,0.10345700283333335,-0.22678460183333335,-0.11387474266666665,0.007458580333333329,-0.05376834283333334,-0.10080978503333334,0.1441707123333333,-0.317180185,0.18325056066666667,0.26882320833333334,-0.11835832383333333,-0.144663074,0.28662243,-0.05185373625,0.31458139333333335,-0.03430322933333333,0.13942957416666665,0.6318667916666666,-0.24568452499999996,-0.05647140650000001,-0.019948096666666665,-0.16706350749999999,-0.4509135483333333,-0.37524791166666666,-0.21323634666666666
"https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Dark Knight,2008,UA,152 min,"Action, Crime, Drama",9.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",84.0,Christopher Nolan,Christian Bale,Heath Ledger,Aaron Eckhart,Michael Caine,2303232,"534,858,444",John Papsidera,468569.0,155.0,185000000,1004558444,Successful,0.31475741533333335,-0.16348852133333333,0.06847653516666667,0.18501002999999996,-0.503566265,-0.13603209233333333,-0.3318714783333333,0.13340845999999998,-0.8997199566666666,0.12437054283333333,0.26046358133333336,-0.17825385000000002,-0.7714023783333334,0.11672460683333334,0.28394747499999995,0.01566389483333333,-0.6018966566666667,0.03329727983333334,0.13285985633333333,0.23448839166666666,-0.215915184,-0.23145101333333332,0.20846032666666667,0.35136973833333335,0.16721242833333336,-0.18268281916666665,0.3022408066666667,0.16066000016666668,-0.7379696933333334,0.006437869266666661,0.37266791000000005,-0.0002147583333333286,0.3089128666666667,0.18600066866666665,0.39344576166666667,0.2766688116666666,0.3771828386666667,-0.21705362378333334,-0.0248913705,-0.4773416476666667,-0.47594673,0.05571863033333333,-0.38946554833333336,-0.11878368683333333,-0.5191526266666666,-0.09570551689500001,-0.20778530333333334,0.3462972583333333,0.13022619333333332,0.1869752366666667,-0.07263695800000002,-0.004280066000000006,-0.055809530833333336,0.7375331016666666,-0.013252401666666672,0.36154782999999996,0.28221171333333334,-0.039502193666666664,0.1986141933333333,-0.07893546416666666,0.5940275433333333,-0.08011719283333334,0.11629425783333334,0.24587045208333336,-0.4133013066666667,-0.2056522033333333,-0.06332861216666667,0.13533380333333336,-0.16219386216666667,0.4412043833333333,-0.05855181099999999,-0.197538075,-0.19096751888333333,0.03944551450000001,0.186434642,0.329406568,-0.08437295583333333,-0.48337786833333335,0.526833925,-0.22087734400000003
"https://m.media-amazon.com/images/M/MV5BMWMwMGQzZTItY2JlNC00OWZiLWIyMDctNDk2ZDQ2YjRjMWQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR1,0,67,98_AL_.jpg",The Godfather: Part II,1974,A,202 min,"Crime, Drama",9.0,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",90.0,Francis Ford Coppola,Al Pacino,Robert De Niro,Robert Duvall,Diane Keaton,1129952,"57,300,000",Jane Feinberg,71562.0,240.0,13000000,102600000,Successful,-0.18833661016666667,-0.15859546,0.3838072143333333,0.48316701,0.2883323816666667,0.1287176336666667,-0.12227756190000001,-0.7179527183333333,-0.16231102516666668,0.5037439233333333,0.22493497000000004,-0.10341741,-0.41954280333333327,0.08220664566666666,0.16411356333333335,0.14978355299999999,-0.18862691333333337,-0.4248541856666666,0.28384323083333335,-0.293479864,0.12047427649999999,-0.008248885333333325,0.7717430833333333,-0.4051561403333333,0.1592700538333333,-0.2197493295,-0.23469865783333332,-0.024130831833333328,-0.5737651583333333,-0.22993282733333334,0.4988657016666667,-0.13583538516666668,0.18096145566666666,0.3111092253333333,0.012389478500000004,0.6948000655000001,0.11775789250000002,-0.26486202166666667,-0.06070386333333332,-0.31998262,-0.5653517383333333,0.28647227150000004,-0.594365165,0.00997512166666667,0.09405523643333334,-0.24877480666666665,-0.276313775,0.36946006333333337,0.09816582566666669,0.28212366,0.1138922255,-0.14740288833333334,0.13769123866666666,-0.16386383899999998,-0.06478575333333333,0.1781454583333333,-0.11071772499999999,-0.17119948,0.37938191466666665,-0.07665250316666665,-0.009407024783333329,0.3040834606666667,-0.5202336383333334,0.07430471566666667,0.323146305,-0.1776979805,-0.09673169333333333,0.37357960500000004,0.06626558516666667,0.24123214999999998,0.01103585850000001,0.157625707,0.53356936,-0.315775985,0.15949648733333333,0.09223598999999999,-0.24777145783333335,-0.4130578716666667,-0.2518507216666666,-0.18759137999999997
"https://m.media-amazon.com/images/M/MV5BMWU4N2FjNzYtNTVkNC00NzQ0LTg0MjAtYTJlMjFhNGUxZDFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",12 Angry Men,1957,U,96 min,"Crime, Drama",9.0,A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.,96.0,Sidney Lumet,Henry Fonda,Lee J. Cobb,Martin Balsam,John Fiedler,689845,"4,360,000",,50083.0,389.0,397751,4360000,Successful,0.04431314160000001,0.22055352479999998,0.2624930352,0.030270825400000024,0.1804864488,-0.20524280899999997,0.16172401460000002,-0.587849894,-0.09085578854000001,0.0313475054,0.1924235444,-0.145403414,-0.39443133080000004,0.145101996,0.24284421159999997,0.35348356000000003,-0.56279682,-0.304426512,-0.1673153372,-0.589650802,0.31818374239999997,0.251033312,0.12175728780000002,-0.24796321839999996,-0.31563780599999997,0.060430848999999995,-0.218245184,-0.23688182480000003,-0.8752641640000001,0.0434763404,0.281337211,-0.1410873172,0.0401073684,-0.05680831400000001,-0.35096910600000003,0.599485912,0.273833561,0.175982558,-0.25264378,-0.514573692,-0.6112850940000001,0.653596756,-0.344524038,0.049042168,-0.24110722080000002,0.03627094799999999,-0.33863195,0.1760521936,0.6556101400000001,0.30286824,-0.0675113232,0.0425715232,0.24003999400000003,-0.305620202,0.47065294600000007,-0.19492866400000003,-0.1780042532,-0.42743439399999994,-0.09011614200000002,0.0803652202,-0.30529671199999997,0.3144758832,-0.530098862,0.545255142,0.29613123,-0.531915266,-0.186686878,0.08472844800000001,-0.31743880999999996,0.134448802,-0.0724443712,-0.149694244,-0.21917637980000002,-0.0066272776000000115,-0.10357533560000001,-0.030920928599999998,0.030060619599999994,-0.029995267599999997,-0.43672174799999997,-0.484419198
"https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Lord of the Rings: The Return of the King,2003,U,201 min,"Action, Adventure, Drama",8.9,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,94.0,Peter Jackson,Elijah Wood,Viggo Mortensen,Ian McKellen,Orlando Bloom,1642758,"377,845,905",Victoria Burrows,167260.0,122.0,94000000,1118888979,Successful,-0.5322743633333333,-0.16189798233333333,0.8954111033333333,0.19421899833333334,0.003088178333333335,-0.017574830333333336,-0.22663808666666665,-0.36542125833333333,-0.6526886133333334,0.7031863499999998,0.32361143499999995,0.3485338343333333,-0.9058819516666666,-0.24313087833333336,0.4914779933333333,0.5773415949999999,-0.15954766575,-0.7454421233333334,-0.11833459683333332,-0.22408851999999999,0.3326416016666667,0.5969242166666667,-0.1905528261666667,-0.61505237,0.06943372441666666,-0.026578516166666667,-0.49715584583333333,0.44871038,-0.35692119,-0.9298549216666667,0.244917666,-0.3049885133333334,0.2334783945,-0.449099315,0.8367442983333334,0.55050688,0.552683745,-0.3614594666666667,-0.52130183,-0.32287200166666663,-0.044878863250000005,0.06326651850000001,-0.18507735525,0.38239446166666663,-0.35494960666666664,-0.036161662450000014,-0.14944659700000001,-0.21557836444999998,-0.3135852573333333,0.00021476600000000512,-0.20437506383333334,0.19750071416666667,0.18352303666666667,0.19467407333333334,0.011152980666666664,0.3053729123333333,-0.273066949,0.533997805,0.18148897316666668,-0.41579285000000005,0.5109810666666667,-0.49548907000000003,-0.2623842943333333,0.5853826016666667,-0.9108872533333333,-0.07998684116666667,-0.43290054333333344,-0.0031920006666666715,-0.024090960566666653,0.7834052333333332,-0.03536982416666667,-0.11014855,-0.7561780416666668,0.23585854333333334,0.22839331166666668,0.2640998583333334,-0.33441848,-0.48549781,0.15279484216666667,-0.06578765016666667
"https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg",Pulp Fiction,1994,A,154 min,"Crime, Drama",8.9,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",94.0,Quentin Tarantino,John Travolta,Uma Thurman,Samuel L. Jackson,Bruce Willis,1826188,"107,928,762",Ronnie Yeskel,110912.0,680.0,8500000,213928762,Successful,-0.021552792716666668,-0.41346346166666675,-0.2567037916666667,0.39498284499999997,-0.30871787333333334,0.20815893766666668,-0.6033875816666666,0.017233214833333333,-0.36063110333333337,-0.23576673541666668,-0.21383041333333333,0.12390786333333333,-0.99944035,0.09141448608333334,0.4448286113333333,0.35065952499999997,-0.011045,-0.3091760183333333,-0.23685407833333336,-0.042807296833333335,-0.33435379249999997,0.3170822545,0.71711654,-0.28467998533333333,0.6464687116666666,0.14139939583333336,-0.3107283178333334,0.41601120666666663,-0.29940671333333335,-0.25020467333333335,0.518372465,0.05107211550000001,0.85875625,-0.11725268816666667,0.5395931221666667,0.7606975916666666,0.30033895666666666,-0.26122787833333333,-0.545038165,-0.3456035716666666,-0.35861529499999995,0.13272592833333333,-0.0580726835,0.2026315013333333,0.04290847316666666,-0.02836754325,0.43289969999999994,0.4502650916666667,-0.02602509583333334,0.421729475,0.08282518500000001,-0.11904520766666667,0.3266347612833333,0.2934930691666667,0.07289753796666666,-0.012849089999999988,0.0036538364999999843,0.06044746471666668,-0.14462914283333334,0.18870529966666663,-0.39468610166666673,-0.41477828,0.10049576566666668,-0.011092775000000001,-0.07896254716666666,0.16197436099999998,-0.4744937433333334,0.46375864166666664,-0.010628049333333339,0.00458967,0.6228177633333333,-0.1862511975,-0.54850673,-0.2816805660000001,0.05007213833333333,0.03053020666666667,-0.014761322999999998,-0.36788430233333336,-0.16305309166666668,0.0066991621666666655
"https://m.media-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Schindler's List,1993,A,195 min,"Biography, Drama, History",8.9,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",94.0,Steven Spielberg,Liam Neeson,Ralph Fiennes,Ben Kingsley,Caroline Goodall,1213505,"96,898,818",Tova Cypin,108052.0,424.0,22000000,321365567,Successful,0.102661352,-0.480883242,0.06090839866666666,0.18427323850000002,-0.28283126833333333,0.5351956833333333,-0.021881699166666668,-0.003967962866666651,-0.9485805916666666,0.29130440500000004,-0.08268277656666666,-0.32679960999999996,-0.460694635,-0.47652483333333334,0.09114321400000001,0.034976447900000006,-0.27466769333333335,0.10323040916666666,0.11572019266666665,-0.19133570433333333,-0.1867692761666667,-0.18818740374999998,0.4327685683333333,0.18266701316666667,-0.21137983566666665,-0.30819924,-0.5201317416666666,0.009403512166666668,-0.25282945166666665,-0.2954749583333333,0.6919525333333333,0.39595684249999996,-0.1820106863333333,0.23228238000000004,0.33261540399999995,0.0336589005,0.519827335,-0.23312459833333332,-0.1660306825,-0.5323834446666666,-0.5571635433333334,0.08425892466666668,-0.5398941416666666,0.21887067333333332,0.03919376116666667,-0.4390170983333333,-0.16567623333333334,0.07242296016666668,0.012322896500000005,0.31779474166666666,0.137743982,0.22102093833333336,0.4742840883333333,0.041078207666666665,-0.17403009183333332,0.2817337066666667,0.46130463666666666,-0.6039966483333333,0.027207093166666668,0.38755081750000003,0.41067092666666666,-0.2780684778333334,-0.43302020500000005,0.09221777533333335,-0.5881469699999999,-0.4630018533333333,-0.150962287,0.4768924766666667,0.24560516666666665,0.11267223099999997,0.17229521,0.4579367216666666,-0.10308189766666669,0.23172451749999998,-0.07488959283333334,0.07235792811666666,0.37582230666666666,-0.47156028499999997,0.44142362333333335,-0.6227835983333333
"https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Inception,2010,UA,148 min,"Action, Adventure, Sci-Fi",8.8,A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O.,74.0,Christopher Nolan,Leonardo DiCaprio,Joseph Gordon-Levitt,Elliot Page,Ken Watanabe,2067042,"292,576,195",Luise Eigner,,,198240692,337048198,Unsuccessful,0.3968377966666667,-0.40602681133333335,-0.122682595,0.199060131,-0.16143863416666665,0.11989734933333333,-0.39736858999999997,0.08975385783333333,-0.9574438066666665,0.34435887833333334,0.06996809724999999,0.17440636016666666,-0.43905323,-0.06162115666666667,0.2932047255,-0.06795712,-0.42350613833333334,-0.05276228583333332,-0.05894918866666667,0.3318704883333334,-0.269452795,0.146749465,0.34814169666666667,0.11579679700000002,0.3396166333333333,-0.00983200816666667,-0.14725754966666665,0.44386641333333327,-0.8799012333333334,-0.30807980295,0.7662895550000001,-0.11983185011666665,0.027629119999999997,-0.13021952250000002,0.41913804,0.30005731500000005,0.246293585,-0.306813135,0.0728628615,-0.4067356575,-0.558107705,0.065400108,-0.4735966716666666,0.19659382416666668,-0.038359986666666665,0.04991214766666666,-0.42708375333333337,0.15293101416666663,0.32593848999999997,0.6245824833333334,0.40034702933333327,-0.051099230483333334,-0.2140629625,0.210442494,-0.09610521083333334,0.25212575833333334,0.27735195500000004,0.11042088783333333,0.37889565583333334,-0.22239322333333333,0.53955252,-0.206017643,0.202823215,0.5666407816666666,-0.6196239733333334,-0.2708421875,-0.020168664166666666,0.1300692026666667,0.08128057866666667,0.49423325999999995,0.132273559,-0.1893453053333333,0.016977339166666664,0.2813022783333334,0.08660828199999998,0.04760539016666667,0.22724304166666665,-0.6866819466666666,-0.02839951956666668,-0.15181610716666663
"https://m.media-amazon.com/images/M/MV5BMmEzNTkxYjQtZTc0MC00YTVjLTg5ZTEtZWMwOWVlYzY0NWIwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Fight Club,1999,A,139 min,Drama,8.8,"An insomniac office worker and a devil-may-care soapmaker form an underground fight club that evolves into something much, much more.",66.0,David Fincher,Brad Pitt,Edward Norton,Meat Loaf,Zach Grenier,1854740,"37,030,102",Laray Mayfield,137523.0,550.0,63000000,100853753,Unsuccessful,0.22316808533333332,-0.31729580000000007,-0.19612179333333332,0.15806066833333335,-0.6897939266666665,0.40885715749999996,0.17180317433333334,0.038695993333333324,-0.5013921283333334,0.530437014,-0.018533734000000003,-0.5768208583333333,-0.8762319883333335,0.2838835775,-0.0912602325,0.12735930299999998,-0.43882891666666657,-0.21035056466666666,-0.11436884783333334,0.13840368116666665,0.11326333466666667,-0.057527031833333325,0.11789174466666667,0.07404673333333332,0.33834167899999995,-0.203254045,0.03262555483333333,0.48057882599999996,0.16063705333333334,0.03944047966666666,0.24387065166666666,0.06277728966666667,0.348686086,-0.045870183316666674,0.5438436966666668,0.7491307666666667,0.3373649283333333,0.006600536499999998,-0.37770762,-0.009561567499999998,-0.129065022,0.12891015549999998,-0.4965661666666667,0.5253861283333333,3.752216666666475e-05,0.5235860733333333,-0.3087306066666667,-0.03310189866666667,-0.09793926166666667,0.47397851166666677,-0.012860601500000008,0.17664276766666664,0.4498922733333333,-0.1247939535,-0.34638538833333327,0.26123654916666667,0.140358429,0.04889932416666667,0.36986868,-0.01208670683333335,-0.02482368350000001,-0.166623088,-0.7306909916666666,-0.15661456833333334,0.044167994999999995,-0.3969059183333333,-0.1792954895,0.522698235,0.2415702276666667,0.28967198,0.3886867333333333,-0.186362012,0.002598198833333336,-0.05926734641666668,0.40392583883333333,-0.4504953666666667,-0.25380892833333335,-0.7888752916666668,0.13645264233333335,-0.25829026916666664
